user_id,age,income,sex,kids_flg
123147,age_18_24,income_20_40,М,0
790758,age_35_44,income_20_40,Ж,0
718212,age_35_44,income_40_60,М,0
502839,age_25_34,income_40_60,М,0
732031,age_18_24,income_20_40,М,0
265035,age_18_24,income_20_40,Ж,0
550284,age_25_34,income_20_40,Ж,0
720458,age_35_44,income_20_40,М,0
761633,age_55_64,income_60_90,Ж,0
21455,age_45_54,income_60_90,Ж,1
416668,age_25_34,income_60_90,М,0
813850,age_45_54,income_20_40,М,0
382407,age_25_34,income_20_40,Ж,0
926163,age_65_inf,income_20_40,М,0
565941,age_25_34,income_20_40,Ж,0
263924,age_25_34,income_40_60,М,0
900979,age_55_64,income_40_60,Ж,0
125115,age_45_54,income_20_40,М,0
207189,age_55_64,income_60_90,М,0
514287,age_35_44,income_20_40,Ж,1
467290,age_35_44,income_20_40,М,0
635452,,,,0
503711,age_25_34,income_20_40,Ж,0
179811,age_18_24,income_20_40,Ж,0
674820,age_25_34,income_20_40,М,0
175502,age_18_24,income_20_40,М,0
39689,age_18_24,income_20_40,Ж,0
982052,age_65_inf,income_20_40,М,0
231437,age_25_34,income_40_60,М,0
246070,age_25_34,income_20_40,Ж,0
372147,age_45_54,income_20_40,М,0
599636,age_65_inf,income_40_60,Ж,0
889938,age_35_44,income_20_40,М,1
332054,age_25_34,income_0_20,М,1
455068,age_35_44,income_60_90,М,0
26350,age_35_44,income_40_60,М,1
148678,age_25_34,income_20_40,Ж,0
411691,age_35_44,income_40_60,М,0
601520,age_35_44,income_40_60,Ж,1
783597,age_55_64,income_20_40,М,0
639968,age_25_34,income_20_40,Ж,0
878516,age_35_44,income_150_inf,М,0
264970,age_45_54,income_40_60,М,0
173607,age_35_44,income_20_40,Ж,0
641582,age_45_54,income_90_150,Ж,0
485629,age_65_inf,income_40_60,М,0
615509,age_18_24,income_20_40,М,0
1023141,age_35_44,income_20_40,Ж,0
983610,age_55_64,income_40_60,М,0
543446,age_25_34,income_0_20,Ж,0
209655,age_25_34,income_20_40,М,0
864928,age_25_34,income_20_40,М,0
825875,age_18_24,income_20_40,Ж,0
576394,age_65_inf,income_20_40,М,0
1025260,age_25_34,income_20_40,Ж,1
66442,age_25_34,income_20_40,М,0
602995,age_35_44,income_20_40,М,0
828510,age_55_64,income_20_40,Ж,0
50806,age_45_54,income_20_40,М,1
686819,age_35_44,income_20_40,М,0
645514,age_35_44,income_40_60,М,1
377066,age_35_44,income_20_40,М,1
336479,age_25_34,income_20_40,М,0
327909,age_18_24,income_20_40,Ж,0
734145,age_35_44,income_40_60,М,0
38694,age_35_44,income_90_150,М,0
531997,age_18_24,income_20_40,Ж,0
152329,age_45_54,income_60_90,М,0
353563,age_25_34,income_20_40,М,0
743509,age_35_44,income_20_40,Ж,0
308338,age_45_54,income_40_60,М,0
572550,age_35_44,income_20_40,Ж,1
407575,age_45_54,income_40_60,М,1
131672,age_35_44,income_20_40,Ж,1
556934,age_25_34,income_20_40,М,0
24796,age_18_24,income_20_40,Ж,0
213407,age_55_64,income_20_40,Ж,0
942612,age_18_24,income_40_60,Ж,0
74325,age_35_44,income_60_90,Ж,1
119585,age_35_44,income_20_40,М,0
163016,age_25_34,income_20_40,М,0
892393,age_18_24,income_20_40,Ж,0
29317,age_25_34,income_20_40,Ж,0
571510,age_18_24,income_20_40,Ж,0
1036721,age_55_64,income_60_90,М,0
971932,age_45_54,income_40_60,Ж,1
735110,age_45_54,income_20_40,Ж,1
288632,age_25_34,income_20_40,М,1
761251,age_45_54,income_40_60,М,1
981598,age_25_34,income_60_90,М,1
501757,age_25_34,income_20_40,Ж,1
773799,age_55_64,income_20_40,М,0
666603,,,,0
62427,age_25_34,income_60_90,Ж,0
432193,age_18_24,income_40_60,М,1
796838,age_25_34,income_40_60,М,0
697040,age_25_34,income_40_60,М,0
1053922,age_55_64,income_20_40,Ж,0
606568,age_35_44,income_20_40,Ж,0
942358,age_65_inf,income_20_40,Ж,1
54101,age_18_24,income_40_60,М,0
142912,age_35_44,income_40_60,Ж,0
578444,age_35_44,income_20_40,М,1
974511,age_25_34,income_20_40,М,0
456050,age_35_44,income_40_60,Ж,1
813346,age_25_34,income_60_90,М,0
249894,age_18_24,income_20_40,Ж,0
368374,age_25_34,income_20_40,М,1
800231,age_25_34,income_60_90,М,0
487110,age_25_34,income_20_40,М,1
524799,age_45_54,income_90_150,М,0
698791,age_45_54,income_20_40,М,1
530838,age_18_24,income_20_40,Ж,0
595498,age_18_24,income_20_40,Ж,0
427821,age_45_54,income_20_40,М,0
862398,age_25_34,income_0_20,Ж,1
976571,age_25_34,income_40_60,М,0
518596,age_25_34,income_20_40,М,0
344326,,,,0
161260,age_45_54,income_20_40,М,0
638270,age_45_54,income_0_20,М,0
503858,age_25_34,income_40_60,Ж,1
931671,age_55_64,income_20_40,Ж,0
301322,age_25_34,income_20_40,Ж,1
981481,age_25_34,income_40_60,М,1
834995,age_18_24,income_20_40,М,0
604261,age_55_64,income_60_90,М,0
950774,age_35_44,income_40_60,М,1
417483,age_18_24,income_40_60,М,0
502677,age_35_44,income_40_60,М,1
1044812,age_18_24,income_60_90,М,0
803621,age_45_54,income_20_40,М,1
269084,age_45_54,income_40_60,Ж,1
518365,age_45_54,income_20_40,М,0
398068,age_55_64,income_20_40,Ж,0
722307,age_25_34,income_20_40,Ж,0
178984,age_25_34,income_20_40,М,1
509352,age_55_64,income_20_40,М,0
729657,age_45_54,income_20_40,Ж,1
483282,age_25_34,income_20_40,М,0
615867,age_35_44,income_20_40,Ж,0
725882,age_35_44,income_20_40,М,0
259605,age_18_24,income_20_40,М,0
527711,age_25_34,income_40_60,Ж,0
911316,age_35_44,income_40_60,Ж,1
114587,age_55_64,income_20_40,Ж,0
344157,age_25_34,income_20_40,Ж,1
539871,age_55_64,income_20_40,Ж,0
656922,age_25_34,income_60_90,М,1
624945,age_35_44,income_60_90,М,1
255873,age_25_34,income_40_60,Ж,0
831227,age_65_inf,income_20_40,М,0
441563,age_35_44,income_20_40,М,0
650816,age_25_34,income_20_40,М,0
727867,age_18_24,income_20_40,Ж,0
850167,age_55_64,income_20_40,М,0
787303,age_18_24,income_20_40,М,0
580136,age_25_34,income_20_40,Ж,1
563402,age_35_44,income_40_60,Ж,0
738548,age_18_24,income_20_40,Ж,0
497405,age_55_64,income_20_40,Ж,0
185172,age_25_34,income_20_40,М,1
389915,age_65_inf,income_20_40,Ж,0
9023,age_18_24,income_20_40,М,0
893042,age_18_24,income_20_40,Ж,0
487565,age_25_34,income_20_40,Ж,0
976130,age_35_44,income_60_90,Ж,0
433183,age_35_44,income_20_40,М,0
273387,age_25_34,income_40_60,Ж,0
280692,age_55_64,income_20_40,Ж,0
661148,age_35_44,income_60_90,М,1
515814,age_35_44,income_90_150,Ж,1
1049012,age_25_34,income_60_90,М,0
96950,age_55_64,income_20_40,Ж,0
699752,age_35_44,income_20_40,Ж,0
158005,age_35_44,income_40_60,М,1
151651,age_55_64,income_0_20,Ж,0
545118,age_65_inf,income_20_40,М,0
96975,age_65_inf,income_40_60,М,0
654161,age_25_34,income_40_60,М,0
645160,age_25_34,income_40_60,Ж,0
703709,age_35_44,income_40_60,Ж,0
37508,age_25_34,income_60_90,Ж,0
23914,age_55_64,income_40_60,М,0
680530,age_18_24,income_20_40,Ж,0
90581,,,,0
482092,age_25_34,income_20_40,М,0
389747,age_18_24,income_20_40,М,0
956164,age_55_64,income_20_40,Ж,0
435832,age_18_24,income_20_40,Ж,0
636062,age_35_44,income_40_60,М,0
328594,age_25_34,income_20_40,М,0
75449,age_45_54,income_20_40,М,0
390630,age_25_34,income_20_40,М,0
98123,age_25_34,income_20_40,М,0
665563,age_55_64,income_20_40,Ж,1
621360,age_25_34,income_20_40,Ж,0
265129,age_25_34,income_20_40,Ж,1
378156,age_45_54,income_60_90,Ж,0
401179,age_25_34,income_40_60,Ж,0
558380,age_25_34,income_40_60,М,1
599258,age_35_44,income_20_40,Ж,1
725804,,,М,0
799421,age_18_24,income_20_40,Ж,0
676668,age_45_54,income_20_40,Ж,0
1014116,age_25_34,income_20_40,Ж,0
403021,age_25_34,income_20_40,Ж,0
838867,age_35_44,income_40_60,М,0
336564,age_35_44,income_20_40,М,1
812684,age_65_inf,income_20_40,М,0
4777,age_45_54,income_40_60,М,0
929248,age_55_64,income_20_40,М,0
76719,age_35_44,income_20_40,Ж,0
827076,age_35_44,income_20_40,М,0
632965,age_35_44,income_60_90,М,1
985237,age_25_34,income_20_40,Ж,0
244881,age_18_24,income_20_40,Ж,1
954410,age_45_54,income_40_60,Ж,1
983387,age_25_34,income_20_40,М,0
451306,age_18_24,income_20_40,Ж,0
203027,age_18_24,income_40_60,М,0
678922,age_25_34,income_90_150,М,1
546541,age_35_44,income_40_60,М,0
40839,age_18_24,income_0_20,Ж,0
347606,age_25_34,income_20_40,Ж,0
578290,age_35_44,income_40_60,М,0
289526,age_35_44,income_40_60,Ж,0
923709,age_25_34,income_20_40,Ж,1
694398,age_35_44,income_40_60,М,1
171389,age_45_54,income_60_90,,0
539181,age_35_44,income_20_40,М,0
868150,age_45_54,income_40_60,Ж,1
234952,age_25_34,income_90_150,Ж,1
283465,age_25_34,income_20_40,М,0
831076,age_25_34,income_20_40,М,1
309502,age_18_24,income_20_40,М,0
735220,age_25_34,income_20_40,М,0
986794,age_45_54,income_60_90,М,0
838634,age_35_44,income_20_40,Ж,1
826787,age_18_24,income_20_40,Ж,1
1026873,age_18_24,income_20_40,Ж,0
780903,age_18_24,income_0_20,Ж,0
828807,age_18_24,income_40_60,,0
503391,age_55_64,income_20_40,Ж,0
1052177,age_55_64,income_40_60,М,0
421122,age_35_44,income_60_90,М,0
997493,age_25_34,income_20_40,М,0
865953,age_25_34,income_20_40,Ж,0
700762,age_35_44,income_20_40,М,1
317952,age_25_34,income_20_40,М,0
276975,age_25_34,income_40_60,Ж,1
165854,age_18_24,income_20_40,М,0
685302,age_18_24,income_20_40,Ж,0
635243,age_18_24,income_20_40,М,0
384407,age_35_44,income_20_40,Ж,0
966309,age_25_34,income_20_40,Ж,0
903572,age_55_64,income_20_40,М,0
910818,age_18_24,income_20_40,М,1
700027,age_25_34,income_20_40,М,0
1017334,age_35_44,income_20_40,Ж,1
75341,age_25_34,income_40_60,М,1
42812,age_35_44,income_60_90,М,1
5669,age_18_24,income_0_20,М,1
639535,age_55_64,income_20_40,Ж,0
468105,age_25_34,income_20_40,Ж,1
493493,age_25_34,income_0_20,Ж,0
104091,age_45_54,income_20_40,Ж,1
898732,age_45_54,income_40_60,М,0
605364,age_18_24,income_40_60,М,0
118404,age_35_44,income_40_60,Ж,1
679107,age_65_inf,income_60_90,М,0
362968,age_35_44,income_40_60,Ж,0
521962,age_35_44,income_20_40,М,1
923499,age_18_24,income_20_40,М,0
332451,age_25_34,income_40_60,М,0
939118,age_18_24,income_0_20,Ж,1
751328,age_55_64,income_20_40,Ж,0
411365,age_65_inf,income_20_40,Ж,0
197775,age_55_64,income_20_40,М,0
745019,age_45_54,income_20_40,Ж,1
31049,age_25_34,income_40_60,Ж,1
239939,age_18_24,income_20_40,Ж,0
568852,age_45_54,income_20_40,М,0
222704,age_35_44,income_40_60,Ж,1
627198,age_25_34,income_20_40,Ж,1
88850,age_55_64,income_0_20,Ж,0
636021,age_35_44,income_40_60,М,0
780919,age_45_54,income_40_60,М,0
905684,age_45_54,income_40_60,Ж,1
97318,age_25_34,income_20_40,М,0
996718,age_55_64,income_20_40,М,0
891837,age_18_24,income_20_40,Ж,0
880527,age_18_24,income_20_40,М,0
904549,age_25_34,income_20_40,Ж,0
668331,age_25_34,income_20_40,Ж,0
81787,age_45_54,income_20_40,М,0
968541,age_35_44,income_60_90,М,0
295961,age_35_44,income_20_40,М,1
1048803,age_25_34,income_20_40,Ж,0
676359,age_25_34,income_20_40,М,0
557888,age_65_inf,income_0_20,Ж,0
856869,age_18_24,income_20_40,М,0
406840,age_45_54,income_20_40,М,0
540102,age_45_54,income_20_40,Ж,0
203367,age_35_44,income_90_150,М,1
125166,age_25_34,income_20_40,Ж,0
132670,age_35_44,income_20_40,М,1
212677,age_35_44,income_40_60,М,1
26829,age_35_44,income_20_40,М,1
872375,age_55_64,income_40_60,М,0
710164,age_35_44,income_40_60,М,1
780152,age_18_24,income_40_60,Ж,1
900249,age_45_54,income_60_90,М,0
227709,age_25_34,income_40_60,М,0
331861,age_65_inf,income_20_40,Ж,1
315518,age_18_24,income_20_40,М,0
178537,age_55_64,income_20_40,М,0
443066,age_25_34,income_20_40,М,0
239831,age_45_54,income_60_90,М,0
216932,age_25_34,income_20_40,Ж,1
792,age_25_34,income_20_40,Ж,1
85700,age_18_24,income_20_40,Ж,0
321934,age_45_54,income_20_40,М,1
377284,age_65_inf,income_20_40,М,0
149612,age_18_24,income_20_40,М,0
888922,age_35_44,income_20_40,Ж,1
278561,age_25_34,income_20_40,Ж,0
93055,age_65_inf,income_90_150,Ж,0
719844,age_35_44,income_20_40,М,0
980394,age_45_54,income_40_60,Ж,0
378743,age_25_34,income_40_60,Ж,0
433045,age_25_34,income_20_40,Ж,0
43291,age_45_54,income_20_40,М,0
6813,age_45_54,income_40_60,М,1
1086,age_45_54,income_20_40,М,0
438703,age_18_24,income_40_60,М,0
586064,age_45_54,income_20_40,М,0
916878,age_35_44,income_40_60,Ж,1
913056,age_35_44,income_60_90,М,0
407884,age_55_64,,М,0
1056897,age_25_34,income_20_40,Ж,1
384210,age_45_54,income_20_40,Ж,0
479141,age_25_34,income_60_90,М,0
287749,age_35_44,income_20_40,Ж,0
369179,age_25_34,income_60_90,М,0
207938,age_55_64,income_40_60,М,0
983583,age_45_54,income_20_40,М,0
721303,age_35_44,income_20_40,Ж,0
21497,age_18_24,income_40_60,М,0
302254,age_35_44,income_20_40,М,0
97892,age_25_34,income_20_40,Ж,0
121125,age_65_inf,income_40_60,Ж,0
1585,age_35_44,income_40_60,Ж,0
735865,age_25_34,income_20_40,М,0
143780,age_18_24,income_20_40,Ж,0
343178,age_35_44,income_40_60,Ж,1
178259,age_35_44,income_40_60,Ж,0
755099,,,,0
639274,age_45_54,income_20_40,М,1
197675,age_25_34,income_40_60,Ж,1
900622,age_35_44,income_20_40,Ж,0
212262,age_35_44,income_40_60,М,0
882610,age_25_34,income_40_60,Ж,0
6401,age_18_24,income_40_60,Ж,1
438046,age_55_64,income_40_60,Ж,0
548027,age_35_44,income_60_90,Ж,0
504810,age_18_24,income_40_60,М,0
1003428,age_25_34,income_20_40,Ж,0
262644,age_35_44,income_20_40,Ж,0
766404,age_55_64,income_20_40,Ж,0
791975,age_55_64,income_40_60,Ж,0
463569,age_55_64,income_20_40,М,0
443547,age_18_24,income_40_60,Ж,0
624158,age_65_inf,income_20_40,М,0
864824,age_35_44,income_20_40,М,1
1026205,age_18_24,income_40_60,М,0
849607,age_18_24,income_20_40,Ж,0
144055,age_35_44,income_20_40,М,1
1047455,age_25_34,income_20_40,М,0
296980,,,,0
905455,age_35_44,income_20_40,Ж,0
336210,age_45_54,income_40_60,М,0
803645,age_35_44,income_20_40,Ж,0
983979,age_45_54,income_20_40,Ж,0
644005,age_45_54,income_20_40,Ж,0
526571,age_25_34,income_20_40,Ж,0
466585,age_55_64,income_40_60,М,1
198409,age_35_44,income_20_40,Ж,0
180943,age_35_44,income_40_60,Ж,1
76866,age_18_24,income_20_40,Ж,0
857896,age_18_24,income_20_40,М,0
65374,age_25_34,income_40_60,Ж,0
130461,age_25_34,income_20_40,М,0
804615,age_18_24,income_20_40,М,0
10160,age_45_54,income_60_90,М,1
16662,age_45_54,income_40_60,М,0
823578,age_65_inf,income_20_40,Ж,0
96095,age_18_24,income_20_40,М,1
383856,age_25_34,income_20_40,М,0
26,age_35_44,income_20_40,Ж,1
142811,age_65_inf,income_20_40,Ж,0
390240,age_25_34,income_20_40,Ж,1
298511,age_65_inf,income_20_40,М,0
616612,age_25_34,income_20_40,Ж,0
874646,age_25_34,income_20_40,Ж,0
1010135,age_35_44,income_20_40,Ж,0
44467,age_35_44,income_40_60,Ж,1
900811,age_35_44,income_20_40,Ж,1
180205,age_35_44,income_20_40,Ж,0
497578,age_25_34,income_20_40,Ж,0
94587,age_35_44,income_40_60,Ж,1
932200,age_25_34,income_40_60,Ж,0
642455,age_35_44,income_40_60,М,1
963231,age_55_64,income_40_60,М,0
48385,age_45_54,income_60_90,М,0
332703,age_18_24,income_20_40,Ж,0
120295,age_35_44,income_20_40,М,0
413259,age_45_54,income_20_40,М,0
5329,age_18_24,income_20_40,М,1
49834,age_45_54,income_20_40,Ж,0
347509,age_18_24,income_40_60,Ж,0
913145,age_55_64,income_40_60,М,0
374559,age_25_34,income_20_40,Ж,1
1021989,age_55_64,income_20_40,Ж,0
826467,age_18_24,income_20_40,Ж,0
482551,age_35_44,income_20_40,М,1
219560,age_35_44,income_60_90,М,1
812495,age_35_44,income_40_60,М,0
20191,age_45_54,income_40_60,М,0
527344,age_25_34,income_20_40,Ж,0
807257,age_35_44,income_20_40,Ж,0
809134,age_35_44,income_20_40,Ж,1
591170,,,,0
1049767,age_45_54,income_60_90,Ж,0
171695,age_18_24,income_20_40,Ж,0
133091,age_25_34,income_20_40,Ж,1
251392,age_18_24,income_60_90,Ж,0
532804,age_45_54,income_40_60,Ж,0
820769,age_25_34,income_40_60,М,0
806388,age_55_64,income_40_60,Ж,0
745253,age_45_54,income_20_40,Ж,0
508502,age_25_34,income_20_40,М,0
89954,age_18_24,income_20_40,М,0
19871,age_35_44,income_60_90,М,0
297227,age_45_54,income_20_40,Ж,0
335226,age_25_34,income_60_90,Ж,0
46049,,,М,0
227149,age_45_54,income_40_60,Ж,1
939984,age_55_64,income_20_40,Ж,0
342626,age_35_44,income_40_60,Ж,0
823950,age_45_54,income_20_40,Ж,0
439279,age_18_24,income_20_40,Ж,0
637847,age_35_44,income_40_60,Ж,0
549537,age_65_inf,income_20_40,Ж,0
121279,age_25_34,income_40_60,Ж,0
129601,age_25_34,income_40_60,М,0
505069,age_65_inf,income_0_20,М,0
618086,age_18_24,income_20_40,М,0
520647,age_18_24,income_20_40,Ж,0
33757,age_25_34,income_20_40,Ж,1
382040,age_45_54,income_60_90,М,0
481337,age_25_34,income_20_40,Ж,0
957959,age_35_44,income_20_40,М,1
28591,age_35_44,income_40_60,Ж,0
971488,age_25_34,income_40_60,М,0
808983,age_35_44,income_40_60,М,1
929466,age_18_24,income_20_40,Ж,0
335068,age_25_34,income_20_40,Ж,0
319045,age_65_inf,income_20_40,Ж,0
915990,age_18_24,income_20_40,М,0
134657,age_35_44,income_20_40,Ж,1
216461,age_35_44,income_20_40,М,0
12275,age_35_44,income_60_90,М,1
276168,age_35_44,income_40_60,Ж,1
799436,age_18_24,income_20_40,Ж,0
117135,age_35_44,income_90_150,М,1
182906,age_35_44,income_20_40,М,1
1011948,age_25_34,income_20_40,М,1
12459,age_25_34,income_60_90,М,1
719146,age_25_34,income_20_40,М,1
337144,age_18_24,income_20_40,М,0
301746,age_25_34,income_40_60,М,1
72065,age_35_44,income_40_60,М,1
31607,age_18_24,income_20_40,М,0
508766,age_25_34,income_90_150,М,0
317650,age_45_54,income_40_60,М,0
1030479,age_45_54,income_40_60,М,1
215830,age_35_44,income_40_60,М,1
638522,age_25_34,income_20_40,М,0
397931,age_35_44,income_40_60,Ж,0
705495,age_18_24,income_40_60,М,0
227935,age_25_34,income_40_60,Ж,0
787944,age_35_44,income_60_90,Ж,1
767598,age_25_34,income_40_60,Ж,1
93562,age_18_24,income_0_20,Ж,0
534725,age_55_64,income_0_20,Ж,0
729173,age_25_34,income_40_60,М,1
233350,age_45_54,income_20_40,М,0
551932,age_55_64,income_20_40,М,0
258146,age_25_34,income_20_40,М,1
505358,age_25_34,income_40_60,М,1
940103,age_35_44,income_0_20,М,1
5648,age_35_44,income_60_90,М,0
673368,age_45_54,income_20_40,Ж,0
242668,age_25_34,income_20_40,Ж,0
82556,age_45_54,income_20_40,Ж,0
78034,age_18_24,income_40_60,Ж,0
1018032,age_55_64,income_40_60,М,0
220573,age_45_54,income_60_90,М,1
558209,age_45_54,income_20_40,Ж,0
87394,age_18_24,income_40_60,Ж,1
6987,age_25_34,income_40_60,Ж,0
59396,age_65_inf,income_20_40,М,1
896285,age_25_34,income_40_60,Ж,1
947770,age_55_64,,М,0
739073,age_35_44,income_60_90,М,1
458002,age_55_64,income_40_60,М,1
56905,age_25_34,income_20_40,Ж,1
685318,age_35_44,income_40_60,Ж,0
756854,age_35_44,income_60_90,М,0
145775,age_35_44,income_20_40,Ж,1
1030470,age_35_44,income_20_40,М,0
696001,age_45_54,income_20_40,М,0
173913,age_55_64,income_20_40,Ж,0
763192,age_18_24,income_20_40,М,0
3330,age_65_inf,income_40_60,М,0
205538,age_55_64,income_20_40,М,0
14780,age_45_54,income_60_90,Ж,0
549583,age_55_64,income_20_40,Ж,0
174205,age_25_34,income_20_40,Ж,0
749382,age_35_44,income_20_40,М,1
101462,age_25_34,income_40_60,М,0
713586,age_25_34,income_40_60,М,0
344085,age_55_64,income_20_40,Ж,0
557969,,,,0
329178,age_35_44,income_20_40,Ж,0
47232,age_18_24,income_20_40,М,0
847638,age_25_34,income_20_40,Ж,0
406729,age_25_34,income_20_40,М,1
495997,age_25_34,income_20_40,М,1
589849,age_25_34,income_40_60,Ж,1
876123,age_18_24,income_20_40,М,0
542972,age_45_54,income_20_40,М,0
1003662,age_25_34,income_20_40,Ж,1
995576,age_18_24,income_20_40,Ж,0
388602,age_25_34,income_60_90,Ж,0
81337,age_35_44,income_20_40,Ж,1
977318,age_55_64,income_20_40,М,0
873610,age_35_44,income_40_60,М,1
626184,age_25_34,income_20_40,Ж,0
492865,age_25_34,income_90_150,Ж,1
702850,age_35_44,income_20_40,М,1
630718,age_25_34,income_40_60,Ж,0
254861,age_35_44,income_40_60,Ж,1
766391,age_35_44,income_40_60,Ж,0
246754,age_45_54,income_60_90,,0
944377,age_25_34,income_40_60,М,0
900086,age_25_34,income_20_40,Ж,0
882936,age_45_54,income_20_40,Ж,0
1040970,age_65_inf,income_20_40,М,0
31617,age_18_24,income_40_60,М,0
709084,age_35_44,income_20_40,Ж,0
50013,age_35_44,income_40_60,М,1
532280,age_25_34,,М,0
858752,age_35_44,income_20_40,М,0
322154,age_25_34,income_90_150,М,0
5789,age_45_54,income_40_60,М,0
137777,age_25_34,income_20_40,М,0
76076,age_18_24,income_20_40,Ж,0
948091,age_35_44,income_20_40,Ж,1
238441,age_25_34,income_20_40,Ж,0
723170,age_25_34,income_20_40,М,1
372743,age_55_64,income_20_40,Ж,0
644378,age_35_44,income_20_40,М,0
541571,age_25_34,income_20_40,Ж,0
635274,age_45_54,income_20_40,М,0
322471,age_35_44,income_20_40,Ж,0
591485,age_18_24,income_20_40,Ж,0
996741,age_25_34,,М,0
258037,age_35_44,income_40_60,Ж,1
243959,age_35_44,income_60_90,М,0
636321,age_18_24,income_20_40,Ж,0
810510,age_35_44,income_20_40,М,0
391698,age_55_64,income_40_60,М,1
980989,age_25_34,income_20_40,М,0
857178,age_25_34,income_20_40,М,0
170942,age_25_34,income_60_90,М,1
1053217,age_25_34,income_20_40,Ж,0
139828,age_25_34,income_40_60,Ж,1
292162,age_65_inf,income_20_40,Ж,0
502435,age_55_64,income_40_60,М,0
391892,age_25_34,income_20_40,Ж,1
109619,age_25_34,income_20_40,Ж,0
507125,,,,0
530662,age_25_34,income_20_40,М,1
872085,age_18_24,income_40_60,М,0
683532,age_25_34,income_20_40,Ж,0
931911,age_25_34,income_20_40,Ж,0
196724,age_45_54,income_40_60,М,0
868500,age_45_54,income_40_60,Ж,0
748808,age_25_34,income_60_90,М,1
680493,age_65_inf,income_40_60,Ж,0
725999,age_55_64,income_20_40,М,1
775767,age_35_44,income_0_20,Ж,0
140942,age_25_34,income_20_40,Ж,0
858763,age_25_34,income_20_40,М,0
280129,age_18_24,income_20_40,Ж,0
823262,age_18_24,,М,0
890694,age_25_34,income_40_60,М,1
172071,age_18_24,income_20_40,Ж,0
411254,age_18_24,income_20_40,Ж,0
385607,age_65_inf,income_40_60,Ж,0
316510,age_25_34,income_40_60,М,0
628787,age_25_34,income_40_60,,0
978435,age_45_54,income_60_90,М,0
775948,age_25_34,income_20_40,Ж,0
895774,age_35_44,income_40_60,Ж,0
233776,age_45_54,income_20_40,М,1
317231,age_25_34,income_20_40,Ж,1
721174,age_25_34,income_20_40,М,0
474048,age_25_34,income_20_40,Ж,1
293613,age_35_44,income_40_60,М,0
822290,age_25_34,income_20_40,Ж,1
865471,age_45_54,income_40_60,М,0
1015884,age_55_64,income_20_40,Ж,0
813184,age_25_34,income_40_60,М,0
11724,age_35_44,income_40_60,М,1
472383,age_45_54,income_20_40,Ж,0
130910,age_25_34,income_40_60,М,1
513859,age_35_44,income_20_40,М,1
490469,age_25_34,income_20_40,Ж,0
949890,age_45_54,income_20_40,М,0
1035855,age_25_34,income_40_60,Ж,0
946692,age_45_54,income_40_60,М,0
719439,age_45_54,income_40_60,Ж,0
839482,age_25_34,income_90_150,М,1
122935,age_35_44,income_20_40,М,1
344234,age_35_44,income_40_60,Ж,0
971853,age_65_inf,income_40_60,Ж,0
413671,age_45_54,income_40_60,Ж,0
989689,,income_20_40,Ж,0
1010887,age_45_54,income_60_90,М,0
315426,age_25_34,income_20_40,М,0
567938,age_25_34,income_40_60,М,0
6632,age_25_34,income_20_40,М,0
1031101,age_18_24,income_20_40,Ж,0
921781,age_45_54,income_20_40,М,0
383542,age_35_44,income_40_60,Ж,0
933939,age_25_34,income_20_40,М,1
80927,age_35_44,income_20_40,Ж,0
214339,age_35_44,income_40_60,М,1
437146,age_35_44,income_60_90,Ж,0
912419,age_25_34,income_20_40,М,0
1045546,age_25_34,income_40_60,М,0
399702,age_18_24,income_20_40,Ж,0
512831,age_25_34,income_60_90,Ж,0
393073,age_45_54,income_40_60,М,0
79700,age_18_24,income_20_40,М,0
1048295,age_25_34,income_20_40,М,1
491572,age_25_34,income_20_40,Ж,0
1034334,age_25_34,income_20_40,М,0
373959,age_25_34,income_60_90,Ж,0
200851,age_25_34,income_40_60,Ж,1
694995,age_25_34,income_40_60,М,0
862601,age_25_34,income_40_60,М,0
586365,age_18_24,income_20_40,Ж,0
231471,age_35_44,income_40_60,Ж,0
867875,age_25_34,income_40_60,Ж,0
647836,age_18_24,income_20_40,Ж,0
304866,age_45_54,income_40_60,М,1
15901,age_25_34,income_20_40,Ж,0
126298,age_18_24,income_20_40,М,0
669400,age_35_44,income_40_60,Ж,0
394115,age_35_44,income_40_60,М,1
411625,age_25_34,income_20_40,Ж,0
380277,age_45_54,income_40_60,М,0
340020,age_25_34,income_20_40,Ж,0
609940,age_45_54,income_40_60,Ж,0
834800,age_45_54,income_20_40,М,0
761031,age_55_64,income_40_60,М,0
564328,age_45_54,income_20_40,М,0
715791,age_45_54,income_20_40,Ж,0
600957,age_55_64,income_20_40,М,0
822272,age_18_24,income_20_40,Ж,0
208486,age_65_inf,income_20_40,М,0
176484,age_18_24,income_20_40,М,0
489171,age_25_34,income_20_40,М,0
106929,age_25_34,income_60_90,М,0
669222,age_25_34,income_90_150,М,0
609253,age_45_54,income_20_40,Ж,0
370439,age_18_24,income_20_40,М,0
381300,age_25_34,income_40_60,М,0
630103,age_65_inf,income_20_40,Ж,0
533847,age_25_34,income_20_40,Ж,0
119849,age_35_44,income_20_40,Ж,1
327948,age_55_64,income_20_40,М,0
11896,age_35_44,income_90_150,М,1
622798,age_45_54,income_20_40,Ж,1
206955,age_35_44,income_40_60,Ж,1
948192,age_35_44,income_40_60,М,1
204456,age_35_44,income_20_40,Ж,0
588764,age_18_24,income_60_90,М,0
1023669,age_25_34,income_40_60,Ж,0
833419,age_25_34,income_60_90,М,1
1044909,age_25_34,income_40_60,М,0
